"tweet","text","location"
132,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
133,"It is high time  for the Congress leadership to realize the downfall of the party as a result of their own irresponsible and callous attitude that left it's loyal followers without any hope. Make an all party alliance to save our democracy and constitution in the next election.","Michigan"
134,"Again, if they’re so confident in Biden’s ballots, why would Dems be in such a hurry to thwart the audits, recounts and legal challenges?
https://t.co/EvDwt9r5ae","Michigan"
135,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
136,"https://t.co/MV9J6Sp6us","Michigan"
137,"https:/townhall.com/tipsheet/bethbaumann/2020/11/14/watch-trump-campaign-legal-adviser-jenna-ellis-dunks-on-bill-mahers-election-take-n2580089","Michigan"
138,"🙏🙏🙏🙏🙏🙏🙏","Michigan"
139,"🚨🚨Sidney Powell: President Trump won this election in a landslide. We will prove it. We have more witnesses coming forward than we can keep up with. We’re talking about millions of votes. People DHS knew for years about this threat &amp; need to be fired yesterday. Wray too.","Michigan"
140,"Sorry haters, this is AMERICA, and we  don’t negotiate with morons or terrorists and we will advocate for election integrity and to preserve our country.l!!

I’m PROUD to represent @realDonaldTrump and be on his legal team.","Michigan"
141,"@KLoeffler @BrianKempGA @RepDougCollins @realDonaldTrump @DonaldJTrumpJr","Michigan"
142,"Major Information Thread from @kayleighmcenany https://t.co/8M848VinCW","Michigan"
143,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
144,"#AuditAll50States","Michigan"
145,"President Trump just drove right by us outside - thumbs up all the way. It was INCREDIBLE. Already thousands of people gathering for the event! STAND UP FOR ELECTION INTEGRITY!","Michigan"
146,"I wonder why Twitter isn’t fact checking this? Could it be because he’s 100% right?","Michigan"
147,"@RealCandaceO can’t be ruled out!","Michigan"
148,"Indeed #StayAlert #KeepWatch","Michigan"
149,"Is that ten day waiting period up yet so the DOJ can enforce election fraud laws?","Michigan"
150,"Patriots are coming out with the truth of what they’ve seen with fraud in the ballot counting.","Michigan"
151,"A whistleblower inside Dominion Voting Systems has come forward. Claims software company changed 3.8 Million votes, stealing election for Biden","Michigan"
152,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Michigan"
153,"He knew!!! 🇺🇸❤️🤍💙🙏🏼","Michigan"
154,"Democrats baselessly investigated President Trump for four years. 

So they can take four weeks to ensure election integrity!!!","Michigan"
155,"Here is @BrianKempGA  GET OUT OF JAIL CARD:
1. Order special session of legislature.
2.  Void unlawful election - cast electoral vote for @realDonaldTrump.
3. Schedule all down ballot races for 1/21 election.
4. Demand @KLoeffler resign.
5. Appoint @RepDougCollins
6. Then resign.","Michigan"
156,"This Gentleman you know has been celebrated for his opposition to my Election as V.P.  one of the Society since told me, that when I was nominated they all rose up and cryed out that I had been a Member these twenty Years.","Michigan"
