"tweet","text","location"
120,"@realDonaldTrump Media: No evidence of fraud.
Politicians: No evidence of fraud.
Legal experts: No evidence of fraud.
Election officials: No evidence of fraud.
Cybersecurity officials: No evidence of fraud.
Dept of Homeland Security: No evidence.
Random person on twitter : The truth will come out https://t.co/YM2cqK3btB","Utah"
121,"It's Curious How Biden Underperformed Hillary Clinton In Every City...Except These Four. https://t.co/NkI3yP47De","Utah"
122,"Dear @Twitter, stop interfering in the election.","Utah"
123,"Trump has access to the highest levels of top secret intelligence

If he says there was election fraud, there was election fraud","Utah"
124,"Democrats baselessly investigated President Trump for four years. 

But they can’t take four weeks to ensure election integrity?","Utah"
125,"""We're enduring censorship,"" Giuliani says to Bartiromo on a heavily-watched television show about the president's statements about the election.","Utah"
126,"@tweetupmystreet @GeoffBarton9 @JuliaHB1 Have you noticed that violent Trump supporters have been in the news for 4 years? Have you noticed that they’re trying to subvert a democratic election?

Why would you agree with equal rights, better funded public services, and democracy? I don’t know you tell me 😂","Utah"
127,"So many reporters in DC and not one found this before the election?

I mean, @KFILE looks at every Republican’s high school yearbook but can’t look at Biden’s charities?!","Utah"
128,"Must watch!

After Maria Bartiromo devoted her entire show this morning to promoting Trump's Dominion conspiracy, Fox News anchor Eric Shawn debunks it and other voter fraud claims, declaring that ""such baseless and false claims are an insult"" to election officials and workers. https://t.co/ksM2hGIJqn","Utah"
129,"Thank you for your concession, loser. https://t.co/Bj2qSTGS7f","Utah"
130,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","Utah"
131,"He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!","Utah"
132,"Watch @RudyGiuliani interview on @MariaBartiromo this morning at 10:00. Doing a great job exposing the Rigged Election Hoax!","Utah"
133,"1) The election is over.
2) Biden won.
3) My dog is adorable. https://t.co/bWVH2rOvPG","Utah"
134,"Fox News is simply stating facts:

   • The election is over.
   • Trump lost.

If you want to stop watching, fine.  But don’t mock others for wanting a “safe space” ever again.

Too many people want media to affirm their views, not inform them.","Utah"
135,"For shame","Utah"
136,"HOLY SHIT 🚨🚨 From @tafkag 
“We’re Fixin’ to Overturn the Results of the Election in Multiple States!” – Sidney Powell Releases the Kraken -The Gateway Pundit👇🏼","Utah"
137,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","Utah"
138,"BREAKING: We've joined a post-election lawsuit in WISCONSIN to STOP operatives from trying to illegally prevent the certification of election results unless Milwaukee, Dane &amp; Menominee Counties (areas home to many Black voters) are excluded.

We’re fighting back! https://t.co/JW0pZ1lpeS","Utah"
